toplevel,item,article,block
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3521,ta-l1d17q1-d1e3589
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3521,ta-l1d17q1-d1e3592
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3521,ta-l1d17q1-Qd1e3531
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3596,ta-l1d17q1-d1e3633
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3596,ta-l1d17q1-d1e3604
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3596,ta-l1d17q1-d1e3607
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3596,ta-l1d17q1-d1e3610
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3596,ta-l1d17q1-d1e3614
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3596,ta-l1d17q1-d1e3617
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3596,ta-l1d17q1-d1e3620
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3596,ta-l1d17q1-d1e3623
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3596,ta-l1d17q1-d1e3626
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3596,ta-l1d17q1-d1e3629
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3688,ta-l1d17q1-d1e3696
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3688,ta-l1d17q1-d1e3702
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3688,ta-l1d17q1-d1e3705
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3688,ta-l1d17q1-d1e3709
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3688,ta-l1d17q1-d1e3712
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3688,ta-l1d17q1-d1e3718
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3688,ta-l1d17q1-d1e3724
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3688,ta-l1d17q1-d1e3730
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3688,ta-l1d17q1-d1e3733
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3688,ta-l1d17q1-d1e3737
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3688,ta-l1d17q1-d1e3740
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3688,ta-l1d17q1-d1e3743
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3688,ta-l1d17q1-d1e3746
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3688,ta-l1d17q1-Qd1e3698
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3688,ta-l1d17q1-Qd1e3714
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3688,ta-l1d17q1-Qd1e3720
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3688,ta-l1d17q1-Qd1e3726
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3750,ta-l1d17q1-d1e3758
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3750,ta-l1d17q1-d1e3761
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3750,ta-l1d17q1-d1e3764
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3750,ta-l1d17q1-d1e3768
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3750,ta-l1d17q1-d1e3771
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3750,ta-l1d17q1-d1e3777
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3750,ta-l1d17q1-d1e3780
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3750,ta-l1d17q1-d1e3783
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3750,ta-l1d17q1-d1e3786
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3750,ta-l1d17q1-d1e3790
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3750,ta-l1d17q1-d1e3793
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3750,ta-l1d17q1-Qd1e3773
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3797,ta-l1d17q1-d1e3802
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3797,ta-l1d17q1-Qd1e3803
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3797,ta-l1d17q1-Qd1e3806
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3797,ta-l1d17q1-Qd1e3809
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3797,ta-l1d17q1-Qd1e3812
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3797,ta-l1d17q1-Qd1e3815
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3797,ta-l1d17q1-Qd1e3818
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3797,ta-l1d17q1-Qd1e3822
aquinasscriptum,ta-l1d17q1,ta-l1d17q1-Dd1e3797,ta-l1d17q1-Qd1e3825
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e232,ta-l2d29q1-d1e259
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e232,ta-l2d29q1-d1e253
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e232,ta-l2d29q1-d1e265
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e232,ta-l2d29q1-d1e240
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e232,ta-l2d29q1-d1e243
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e232,ta-l2d29q1-d1e246
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e232,ta-l2d29q1-d1e250
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e232,ta-l2d29q1-d1e268
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e232,ta-l2d29q1-d1e274
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e232,ta-l2d29q1-d1e278
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e232,ta-l2d29q1-d1e281
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e232,ta-l2d29q1-d1e284
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e232,ta-l2d29q1-d1e287
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e232,ta-l2d29q1-Qd1e261
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e232,ta-l2d29q1-Qd1e255
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e232,ta-l2d29q1-Qd1e270
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e123,ta-l2d29q1-d1e150
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e123,ta-l2d29q1-d1e147
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e123,ta-l2d29q1-d1e156
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e123,ta-l2d29q1-d1e131
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e123,ta-l2d29q1-d1e134
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e123,ta-l2d29q1-d1e137
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e123,ta-l2d29q1-d1e144
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e123,ta-l2d29q1-d1e159
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e123,ta-l2d29q1-d1e165
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e123,ta-l2d29q1-d1e169
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e123,ta-l2d29q1-d1e172
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e123,ta-l2d29q1-d1e175
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e123,ta-l2d29q1-d1e178
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e123,ta-l2d29q1-Qd1e152
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e123,ta-l2d29q1-Qd1e139
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e123,ta-l2d29q1-Qd1e161
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e92,ta-l2d29q1-d1e97
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e92,ta-l2d29q1-Qd1e99
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e92,ta-l2d29q1-Qd1e102
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e92,ta-l2d29q1-Qd1e105
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e92,ta-l2d29q1-Qd1e108
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e92,ta-l2d29q1-Qd1e111
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e92,ta-l2d29q1-Qd1e115
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e92,ta-l2d29q1-Qd1e118
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e182,ta-l2d29q1-d1e190
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e182,ta-l2d29q1-d1e193
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e182,ta-l2d29q1-d1e196
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e182,ta-l2d29q1-d1e200
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e182,ta-l2d29q1-d1e203
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e182,ta-l2d29q1-d1e206
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e182,ta-l2d29q1-d1e209
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e182,ta-l2d29q1-d1e212
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e182,ta-l2d29q1-d1e215
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e182,ta-l2d29q1-d1e219
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e182,ta-l2d29q1-d1e222
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e182,ta-l2d29q1-d1e225
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e182,ta-l2d29q1-d1e228
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e292,ta-l2d29q1-d1e300
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e292,ta-l2d29q1-d1e303
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e292,ta-l2d29q1-d1e309
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e292,ta-l2d29q1-d1e313
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e292,ta-l2d29q1-d1e316
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e292,ta-l2d29q1-d1e319
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e292,ta-l2d29q1-d1e325
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e292,ta-l2d29q1-d1e331
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e292,ta-l2d29q1-d1e334
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e292,ta-l2d29q1-d1e338
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e292,ta-l2d29q1-d1e341
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e292,ta-l2d29q1-d1e344
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e292,ta-l2d29q1-d1e347
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e292,ta-l2d29q1-Qd1e305
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e292,ta-l2d29q1-Qd1e321
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e292,ta-l2d29q1-Qd1e327
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e351,ta-l2d29q1-d1e359
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e351,ta-l2d29q1-d1e362
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e351,ta-l2d29q1-d1e365
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e351,ta-l2d29q1-d1e369
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e351,ta-l2d29q1-d1e375
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e351,ta-l2d29q1-d1e378
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e351,ta-l2d29q1-d1e381
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e351,ta-l2d29q1-d1e384
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e351,ta-l2d29q1-d1e387
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e351,ta-l2d29q1-d1e391
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e351,ta-l2d29q1-d1e394
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e351,ta-l2d29q1-d1e397
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e351,ta-l2d29q1-d1e400
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e351,ta-l2d29q1-d1e403
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e351,ta-l2d29q1-d1e406
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e351,ta-l2d29q1-Qd1e371
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e410,ta-l2d29q1-d1e415
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e410,ta-l2d29q1-Qd1e416
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e410,ta-l2d29q1-Qd1e419
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e410,ta-l2d29q1-Qd1e422
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e410,ta-l2d29q1-Qd1e425
aquinasscriptum,ta-l2d29q1,ta-l2d29q1-Dd1e410,ta-l2d29q1-Qd1e428
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-d1e327
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-d1e324
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-d1e334
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-d1e315
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-d1e337
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-d1e340
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-d1e346
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-d1e352
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-d1e355
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-d1e359
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-d1e362
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-d1e393
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-d1e396
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-d1e399
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-d1e402
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-d1e406
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-d1e409
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-d1e412
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-Qd1e329
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-Qd1e317
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-Qd1e320
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-Qd1e342
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-Qd1e348
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-Qd1e364
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-Qd1e367
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-Qd1e370
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-Qd1e373
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-Qd1e376
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-Qd1e380
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-Qd1e383
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-Qd1e386
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e307,ta-l3d34q1-Qd1e389
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e100,ta-l3d34q1-d1e105
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e100,ta-l3d34q1-Qd1e107
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e100,ta-l3d34q1-Qd1e110
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e100,ta-l3d34q1-Qd1e113
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e100,ta-l3d34q1-Qd1e116
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e100,ta-l3d34q1-Qd1e119
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e124,ta-l3d34q1-d1e132
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e124,ta-l3d34q1-d1e135
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e124,ta-l3d34q1-d1e138
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e124,ta-l3d34q1-d1e142
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e124,ta-l3d34q1-d1e148
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e124,ta-l3d34q1-d1e151
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e124,ta-l3d34q1-d1e154
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e124,ta-l3d34q1-d1e157
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e124,ta-l3d34q1-d1e160
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e124,ta-l3d34q1-d1e164
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e124,ta-l3d34q1-d1e167
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e124,ta-l3d34q1-d1e170
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e124,ta-l3d34q1-d1e173
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e124,ta-l3d34q1-d1e176
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e124,ta-l3d34q1-d1e179
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e124,ta-l3d34q1-d1e183
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e124,ta-l3d34q1-Qd1e144
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e187,ta-l3d34q1-d1e195
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e187,ta-l3d34q1-d1e198
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e187,ta-l3d34q1-d1e201
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e187,ta-l3d34q1-d1e205
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e187,ta-l3d34q1-d1e208
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e187,ta-l3d34q1-d1e211
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e187,ta-l3d34q1-d1e214
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e187,ta-l3d34q1-d1e217
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e187,ta-l3d34q1-d1e220
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e187,ta-l3d34q1-d1e230
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e187,ta-l3d34q1-d1e233
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e187,ta-l3d34q1-d1e236
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e187,ta-l3d34q1-d1e239
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e187,ta-l3d34q1-d1e242
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e187,ta-l3d34q1-d1e245
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e187,ta-l3d34q1-d1e249
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e187,ta-l3d34q1-d1e252
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e187,ta-l3d34q1-Qd1e222
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e187,ta-l3d34q1-Qd1e225
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e256,ta-l3d34q1-d1e264
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e256,ta-l3d34q1-d1e267
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e256,ta-l3d34q1-d1e270
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e256,ta-l3d34q1-d1e274
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e256,ta-l3d34q1-d1e277
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e256,ta-l3d34q1-d1e283
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e256,ta-l3d34q1-d1e286
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e256,ta-l3d34q1-d1e289
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e256,ta-l3d34q1-d1e292
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e256,ta-l3d34q1-d1e296
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e256,ta-l3d34q1-d1e299
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e256,ta-l3d34q1-d1e302
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e256,ta-l3d34q1-Qd1e279
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e416,ta-l3d34q1-d1e424
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e416,ta-l3d34q1-d1e427
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e416,ta-l3d34q1-d1e430
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e416,ta-l3d34q1-d1e434
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e416,ta-l3d34q1-d1e437
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e416,ta-l3d34q1-d1e440
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e416,ta-l3d34q1-d1e443
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e416,ta-l3d34q1-d1e449
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e416,ta-l3d34q1-d1e452
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e416,ta-l3d34q1-d1e465
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e416,ta-l3d34q1-d1e468
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e416,ta-l3d34q1-d1e471
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e416,ta-l3d34q1-d1e474
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e416,ta-l3d34q1-d1e477
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e416,ta-l3d34q1-Qd1e445
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e416,ta-l3d34q1-Qd1e454
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e416,ta-l3d34q1-Qd1e457
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e416,ta-l3d34q1-Qd1e460
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e481,ta-l3d34q1-d1e489
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e481,ta-l3d34q1-d1e492
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e481,ta-l3d34q1-d1e498
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e481,ta-l3d34q1-d1e502
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e481,ta-l3d34q1-d1e505
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e481,ta-l3d34q1-d1e508
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e481,ta-l3d34q1-d1e523
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e481,ta-l3d34q1-d1e526
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e481,ta-l3d34q1-d1e532
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e481,ta-l3d34q1-d1e539
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e481,ta-l3d34q1-d1e542
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e481,ta-l3d34q1-d1e592
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e481,ta-l3d34q1-d1e595
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e481,ta-l3d34q1-d1e598
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e481,ta-l3d34q1-d1e601
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e481,ta-l3d34q1-d1e605
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e481,ta-l3d34q1-d1e608
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e481,ta-l3d34q1-d1e611
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e481,ta-l3d34q1-Qd1e494
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e481,ta-l3d34q1-Qd1e510
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e481,ta-l3d34q1-Qd1e513
aquinasscriptum,ta-l3d34q1,ta-l3d34q1-Dd1e481,ta-l3d34q1-Qd1e516
